lift_from_model	lift_from_version	lift_from_node	lift_from_property	lift_from_concept	lift_from_conceptCode	lift_to_model	lift_to_version	lift_to_node	lift_to_property	lift_to_concept	lift_to_conceptCode	concept_relationship
CCDI	v2.0.0	diagnosis	anatomic_site	Vas Deferens	C12813	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Vein	C12814	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Inferior Vena Cava	C12815	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Superior Vena Cava	C12816	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Vena Cava	C12817	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Vocal Cord	C12822	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Corneoscleral Limbus	C12823	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Third Ventricle	C12827	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Fourth Ventricle	C12828	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Conus Medullaris	C12832	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Lateral Ventricle	C12834	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Radial Artery	C12838	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Ulnar Artery	C12839	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Sacral Plexus	C12846	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Renal Pelvis	C12887	CDS	v5.0.2	image	organ_or_tissue	Renal pelvis	C12887	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Falx Cerebri	C12890	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Supraclavicular Lymph Node	C12903	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Cystic Duct	C32421	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Duct of Gartner	C32485	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Ductus Santorini	C32487	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Dura Mater	C32488	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Elbow Joint	C32497	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Endometrial Stroma	C32516	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	External Nose	C32566	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Extrahepatic Bile Duct	C32573	CDS	v5.0.2	image	organ_or_tissue	Extrahepatic bile duct	C32573	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Eyebrow	C32575	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	False Vocal Cord	C32583	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Falx Cerebelli	C32584	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Finger	C32608	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Fingernail	C32609	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Foot	C32622	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Forearm	C32628	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Frontal Bone	C32635	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Gastrocnemius Muscle	C32666	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Gastroesophageal Junction	C32668	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Gingiva	C32677	CDS	v5.0.2	image	organ_or_tissue	Gum, NOS	C32677	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Hand	C32712	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Helix	C32724	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Hepatic Duct	C32730	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Hip Joint	C32742	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Hymen	C32750	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Hyoid Bone	C32752	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-Hodgkin lymphoma Stage IV	C198062	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Neuroblastoma Stage L1	C198072	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Neuroblastoma Stage L2	C198073	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Neuroblastoma Stage M	C198074	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Renal tumor (excluding renal cell carcinomas) Stage I	C198096	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Renal tumor (excluding renal cell carcinomas) Stage II	C198097	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Renal tumor (excluding renal cell carcinomas) Stage III	C198098	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Renal tumor (excluding renal cell carcinomas) Stage IV	C198100	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Renal tumor (excluding renal cell carcinomas) Stage y-I	C198081	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Neuroblastoma Stage MS	C198075	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Acute lymphoblastic leukemia CNS1	C198036	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Acute lymphoblastic leukemia CNS2	C198039	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Acute lymphoblastic leukemia CNS3	C198040	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hodgkin lymphoma Stage I	C198042	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hodgkin lymphoma Stage III	C198048	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hodgkin lymphoma Stage IV	C198051	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-Hodgkin lymphoma Stage I	C198059	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-Hodgkin lymphoma Stage II	C198060	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-Hodgkin lymphoma Stage III	C198061	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hodgkin lymphoma Stage II	C198045	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Renal tumor (excluding renal cell carcinomas) Stage y-II	C198082	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Renal tumor (excluding renal cell carcinomas) Stage y-III	C198083	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Rhabdomyosarcoma Stage II	C198157	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Rhabdomyosarcoma Stage III	C198158	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Rhabdomyosarcoma Stage IV	C198159	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-rhabdomyosarcoma soft tissue sarcoma Stage I	C198165	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Rhabdomyosarcoma Stage I	C198156	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-rhabdomyosarcoma soft tissue sarcoma Stage II	C198166	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-rhabdomyosarcoma soft tissue sarcoma Stage III	C198167	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Malignant bone tumor Localized	C198172	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Malignant bone tumor Metastatic	C198173	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Retinoblastoma Stage 0	C198180	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Retinoblastoma Stage I	C198181	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Non-rhabdomyosarcoma soft tissue sarcoma Stage IV	C198168	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Retinoblastoma Stage II	C198182	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Retinoblastoma Stage III	C198183	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Localized PRETEXT I	C198011	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Localized PRETEXT II	C198012	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Localized PRETEXT III	C198013	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Retinoblastoma Stage IV	C198185	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Localized PRETEXT IV	C198014	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Metastatic PRETEXT I	C198015	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Metastatic PRETEXT II	C198016	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Metastatic PRETEXT III	C198017	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Hepatoblastoma Metastatic PRETEXT IV	C198018	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IA	C198420	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IB	C198421	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IS	C198423	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage II	C198424	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IIB	C198426	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IIC	C198427	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage III	C198428	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IIIA	C198429	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IIIB	C198430	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IIA	C198425	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage IIIC	C198432	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ovarian germ cell tumor Stage I	C198446	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ovarian germ cell tumor Stage II	C198447	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ovarian germ cell tumor Stage III	C198448	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Astrocytomas Localized	C198451	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Astrocytomas Metastatic	C198452	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Medulloblastoma M0	C198479	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Medulloblastoma M1	C198480	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Medulloblastoma M2	C198481	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ovarian germ cell tumor Stage IV	C198449	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Medulloblastoma M3	C198482	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Medulloblastoma M4	C198483	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ependymoma M1	C198490	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ependymoma M2	C198491	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ependymoma M3	C198492	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ependymoma M4	C198493	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Ependymoma M0	C198489	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	toronto_childhood_cancer_staging	Testicular germ cell tumor Stage I	C198419	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T0	C48719	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T0	C48719	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1	C48720	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1	C48720	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1a	C48721	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1a	C48721	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1a1	C48760	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1a1	C48760	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1a2	C89529	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1a2	C89529	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1b	C48722	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1b	C48722	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1b1	C89533	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1b1	C89533	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1b2	C89534	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1b2	C89534	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1c	C48723	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1c	C48723	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T1mi	C95805	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T1mi	C95805	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T2	C48724	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T2	C48724	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T2a	C48725	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T2a	C48725	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T2a1	C89537	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T2a1	C89537	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T2a2	C89538	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T2a2	C89538	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T2b	C48726	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T2b	C48726	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T2c	C48727	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T2c	C48727	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T3	C48728	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T3	C48728	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T3a	C48729	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T3a	C48729	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T3b	C48730	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T3b	C48730	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T3c	C48731	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T3c	C48731	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T4	C48732	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T4	C48732	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T4a	C48733	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T4a	C48733	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T4b	C48734	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T4b	C48734	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T4c	C48735	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T4c	C48735	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T4d	C48736	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T4d	C48736	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Ta	C96025	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Ta	C96025	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis	C48974	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis	C48974	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (DCIS)	C2924	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (DCIS)	C2924	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (DCIS)	C48738	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (LCIS)	C48738	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (DCIS)	C48738	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (Paget's)	C48738	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (LCIS)	C4018	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (LCIS)	C4018	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (LCIS)	C48738	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (DCIS)	C48738	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (LCIS)	C48738	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (Paget's)	C48738	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (Paget's)	C47858	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (Paget's)	C47858	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (Paget's)	C48738	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (DCIS)	C48738	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	Tis (Paget's)	C48738	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	Tis (LCIS)	C48738	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	TX	C48737	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	TX	C48737	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T2d	C88695	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T2d	C88695	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T4e	C88706	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T4e	C88706	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T3d	C88700	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T3d	C88700	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_t	T5	C132010	CDS	v5.0.2	diagnosis	tumor_stage_clinical_t	T5	C132010	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N0	C48705	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N0	C48705	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N0 (i+)	C95922	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N0 (i+)	C95922	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N0 (i-)	C95921	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N0 (i-)	C95921	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N0 (mol+)	C95925	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N0 (mol+)	C95925	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N0 (mol-)	C95923	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N0 (mol-)	C95923	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1	C48706	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1	C48706	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1a	C48998	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1a	C48998	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1b	C48999	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1b	C48999	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1bI	C95929	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1bI	C95929	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1bII	C95935	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1bII	C95935	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1bIII	C95936	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1bIII	C95936	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1bIV	C95937	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1bIV	C95937	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1c	C49000	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1c	C49000	Concept Code Match
CCDI	v2.0.0	diagnosis	tumor_stage_clinical_n	N1mi	C88353	CDS	v5.0.2	diagnosis	tumor_stage_clinical_n	N1mi	C88353	Concept Code Match
